,event_type,img_id,loc_left,loc_top,time
16457,mouseover,img_5,1446px,1274.6px,1634203430.64
16458,mouseout,img_5,1446px,1274.6px,1634203430.638
16459,mouseout,img_5,1446px,1274.6px,1634203430.672
16460,mouseover,img_5,1446px,1274.6px,1634203430.673
16461,mouseover,img_5,1446px,1274.6px,1634203430.784
16462,mouseout,img_5,1446px,1274.6px,1634203430.779
16463,mouseover,img_5,1446px,1274.6px,1634203431.439
16464,mouseout,img_5,1446px,1274.6px,1634203431.437
16465,mouseover,img_5,1446px,1274.6px,1634203431.556
16466,mouseout,img_5,1446px,1274.6px,1634203431.554
16467,mouseover,img_5,1446px,1274.6px,1634203431.667
16468,mouseout,img_5,1446px,1274.6px,1634203431.667
16469,mouseout,img_5,1446px,1274.6px,1634203431.687
16470,mouseover,img_5,1446px,1274.6px,1634203431.687
16471,mouseover,img_5,1446px,1274.6px,1634203431.737
16472,mouseout,img_5,1446px,1274.6px,1634203431.737
16473,mouseover,img_5,1446px,1274.6px,1634203431.838
16474,mouseout,img_5,1446px,1274.6px,1634203431.837
16475,mouseover,img_5,1446px,1274.6px,1634203431.878
16476,mouseout,img_5,1446px,1274.6px,1634203431.877
16477,mouseout,img_5,1446px,1274.6px,1634203432.37
16478,mouseover,img_5,1446px,1274.6px,1634203432.371
16479,mouseover,img_5,1446px,1274.6px,1634203432.719
16480,mouseout,img_5,1446px,1274.6px,1634203432.718
16481,mouseout,img_5,1446px,1274.6px,1634203432.763
16482,mouseover,img_5,1446px,1274.6px,1634203432.763
16483,mouseover,img_5,1446px,1274.6px,1634203434.25
16484,mouseout,img_5,1446px,1274.6px,1634203434.249
16485,mouseover,img_5,1446px,1274.6px,1634203434.319
16486,mouseout,img_5,1446px,1274.6px,1634203434.318
16487,mouseout,img_5,1446px,1274.6px,1634203434.335
16488,mouseover,img_5,1446px,1274.6px,1634203434.336
16489,mouseout,img_5,1446px,1274.6px,1634203434.351
16490,mouseover,img_5,1446px,1274.6px,1634203434.353
16491,mouseout,img_5,1446px,1274.6px,1634203434.368
16492,mouseover,img_3,1437px,975.933px,1634203434.467
16493,mouseover,img_3,1437px,975.933px,1634203434.485
16494,mouseout,img_3,1437px,975.933px,1634203434.484
16495,mouseout,img_3,1437px,975.933px,1634203434.635
16496,mouseover,img_3,1437px,975.933px,1634203434.636
16497,mouseout,img_3,1437px,975.933px,1634203434.651
16498,mouseover,img_4,1441px,675.6px,1634203434.918
16499,mouseover,img_4,1441px,675.6px,1634203434.935
16500,mouseout,img_4,1441px,675.6px,1634203434.934
16501,mouseout,img_4,1441px,675.6px,1634203435.667
16502,mouseover,img_4,1441px,675.6px,1634203435.669
16503,mouseout,img_4,1441px,675.6px,1634203435.684
16504,mouseover,img_4,1441px,675.6px,1634203436.481
16505,mouseout,img_4,1441px,675.6px,1634203436.963
16506,mouseover,img_3,1437px,975.933px,1634203437.016
16507,mouseover,img_3,1437px,975.933px,1634203437.034
16508,mouseout,img_3,1437px,975.933px,1634203437.032
16509,mouseout,img_3,1437px,975.933px,1634203437.115
16510,mouseover,img_5,1446px,1274.6px,1634203437.149
16511,mouseover,img_5,1446px,1274.6px,1634203437.166
16512,mouseout,img_5,1446px,1274.6px,1634203437.165
16513,mouseout,img_5,1446px,1274.6px,1634203437.182
16514,mouseover,img_5,1446px,1274.6px,1634203437.183
16515,mouseover,img_5,1446px,1274.6px,1634203437.199
16516,mouseout,img_5,1446px,1274.6px,1634203437.199
16517,mouseout,img_5,1446px,1274.6px,1634203437.215
16518,mouseover,img_5,1446px,1274.6px,1634203437.215
16519,mouseover,img_5,1446px,1274.6px,1634203437.6
16520,mouseout,img_5,1446px,1274.6px,1634203437.598
16521,mouseover,img_5,1446px,1274.6px,1634203437.62
16522,mouseout,img_5,1446px,1274.6px,1634203437.619
16523,mouseout,img_5,1446px,1274.6px,1634203437.881
16524,mouseover,img_5,1446px,1274.6px,1634203437.883
16525,mouseout,img_5,1446px,1274.6px,1634203437.898
16526,mouseover,img_5,1446px,1274.6px,1634203437.9
16527,mouseover,img_5,1446px,1274.6px,1634203438.056
16528,mouseout,img_5,1446px,1274.6px,1634203438.055
16529,mouseout,img_5,1446px,1274.6px,1634203438.098
16530,mouseover,img_5,1446px,1274.6px,1634203438.099
16531,mouseover,img_5,1446px,1274.6px,1634203438.32
16532,mouseout,img_5,1446px,1274.6px,1634203438.318
16533,mouseover,img_5,1446px,1274.6px,1634203438.482
16534,mouseout,img_5,1446px,1274.6px,1634203438.482
16535,mouseover,img_5,1446px,1274.6px,1634203438.499
16536,mouseout,img_5,1446px,1274.6px,1634203438.497
16537,mouseover,img_5,1446px,1274.6px,1634203439.911
16538,mouseout,img_5,1446px,1274.6px,1634203439.909
16539,mouseout,img_5,1446px,1274.6px,1634203439.946
16540,mouseover,img_5,1446px,1274.6px,1634203439.948
16541,mouseover,img_5,1446px,1274.6px,1634203439.963
16542,mouseout,img_5,1446px,1274.6px,1634203439.962
16543,mouseout,img_5,1446px,1274.6px,1634203439.98
16544,mouseover,img_5,1446px,1274.6px,1634203439.981
16545,mouseover,img_5,1446px,1274.6px,1634203440.013
16546,mouseout,img_5,1446px,1274.6px,1634203440.012
16547,mouseout,img_5,1446px,1274.6px,1634203440.029
16548,mouseover,img_5,1446px,1274.6px,1634203440.029
16549,mouseover,img_5,1446px,1274.6px,1634203440.062
16550,mouseout,img_5,1446px,1274.6px,1634203440.062
16551,mouseout,img_5,1446px,1274.6px,1634203440.81
16552,mouseover,img_5,1446px,1274.6px,1634203440.81
16553,mouseover,img_5,1446px,1274.6px,1634203441.563
16554,mouseout,img_5,1446px,1274.6px,1634203441.561
16555,mouseover,img_5,1446px,1274.6px,1634203441.813
16556,mouseout,img_5,1446px,1274.6px,1634203441.811
16557,mouseout,img_5,1446px,1274.6px,1634203442.177
16558,mouseover,img_5,1446px,1274.6px,1634203442.177
16559,mouseover,img_5,1446px,1274.6px,1634203442.194
16560,mouseout,img_5,1446px,1274.6px,1634203442.193
16561,mouseout,img_5,1446px,1274.6px,1634203442.344
16562,mouseover,img_5,1446px,1274.6px,1634203442.345
16563,mouseover,img_5,1446px,1274.6px,1634203443.064
16564,mouseout,img_5,1446px,1274.6px,1634203443.062
16565,mouseout,img_5,1446px,1274.6px,1634203443.493
16566,mouseover,img_5,1446px,1274.6px,1634203443.494
16567,mouseover,img_5,1446px,1274.6px,1634203443.644
16568,mouseout,img_5,1446px,1274.6px,1634203443.643
16569,mouseover,img_5,1446px,1274.6px,1634203444.016
16570,mouseout,img_5,1446px,1274.6px,1634203444.015
16571,mouseover,img_5,1446px,1274.6px,1634203444.168
16572,mouseout,img_5,1446px,1274.6px,1634203444.167
16573,mouseout,img_5,1446px,1274.6px,1634203444.192
16574,mouseover,img_5,1446px,1274.6px,1634203444.193
16575,mouseout,img_5,1446px,1274.6px,1634203444.492
16576,mouseover,img_5,1446px,1274.6px,1634203444.493
16577,mouseover,img_5,1446px,1274.6px,1634203445.308
16578,mouseout,img_5,1446px,1274.6px,1634203445.307
16579,mouseover,img_5,1446px,1274.6px,1634203448.156
16580,mouseout,img_5,1446px,1274.6px,1634203448.155
16581,mouseover,img_5,1446px,1274.6px,1634203448.173
16582,mouseout,img_5,1446px,1274.6px,1634203448.172
16583,mouseover,img_5,1446px,1274.6px,1634203448.288
16584,mouseout,img_5,1446px,1274.6px,1634203448.288
16585,mouseout,img_5,1446px,1274.6px,1634203450.359
16586,mouseover,img_5,1446px,1274.6px,1634203450.36
16587,mouseout,img_5,1446px,1274.6px,1634203450.386
16588,mouseover,img_5,1446px,1274.6px,1634203450.386
16589,mouseover,img_5,1446px,1274.6px,1634203450.403
16590,mouseout,img_5,1446px,1274.6px,1634203450.402
16591,mouseover,img_5,1446px,1274.6px,1634203450.42
16592,mouseout,img_5,1446px,1274.6px,1634203450.419
16593,mouseout,img_5,1446px,1274.6px,1634203450.436
16594,mouseover,img_5,1446px,1274.6px,1634203450.436
16595,mouseover,img_5,1446px,1274.6px,1634203450.52
16596,mouseout,img_5,1446px,1274.6px,1634203450.519
16597,mouseout,img_5,1446px,1274.6px,1634203450.552
16598,mouseover,img_5F,781px,1218.27px,1634203450.686
16599,mouseout,img_5F,781px,1218.27px,1634203451.385
16600,mouseover,img_5F,781px,1218.27px,1634203451.387
16601,mouseover,img_5F,781px,1218.27px,1634203453.602
16602,mouseout,img_5F,781px,1218.27px,1634203453.601
16603,mouseout,img_5F,781px,1218.27px,1634203454.849
16604,mouseover,img_5,1446px,1274.6px,1634203455.049
16605,mouseover,img_5,1446px,1274.6px,1634203455.566
16606,mouseout,img_5,1446px,1274.6px,1634203455.565
16607,mouseout,img_5,1446px,1274.6px,1634203455.598
16608,mouseover,img_5,1446px,1274.6px,1634203455.6
16609,mouseout,img_5,1446px,1274.6px,1634203455.747
16610,mouseover,img_5,1446px,1274.6px,1634203455.748
16611,mouseover,img_5,1446px,1274.6px,1634203455.799
16612,mouseout,img_5,1446px,1274.6px,1634203455.798
16613,mouseover,img_5,1446px,1274.6px,1634203455.849
16614,mouseout,img_5,1446px,1274.6px,1634203455.848
16615,mouseover,img_5,1446px,1274.6px,1634203456.049
16616,mouseout,img_5,1446px,1274.6px,1634203456.048
16617,mouseover,img_5,1446px,1274.6px,1634203456.066
16618,mouseout,img_5,1446px,1274.6px,1634203456.064
16619,mouseout,img_5,1446px,1274.6px,1634203456.098
16620,mouseover,img_5,1446px,1274.6px,1634203456.099
16621,mouseout,img_5,1446px,1274.6px,1634203456.147
16622,mouseover,img_5,1446px,1274.6px,1634203456.148
16623,mouseover,img_5,1446px,1274.6px,1634203456.165
16624,mouseout,img_5,1446px,1274.6px,1634203456.164
16625,mouseout,img_5,1446px,1274.6px,1634203456.181
16626,mouseover,img_5,1446px,1274.6px,1634203456.181
16627,mouseout,img_5,1446px,1274.6px,1634203456.331
16628,mouseover,img_5,1446px,1274.6px,1634203456.332
16629,mouseover,img_5,1446px,1274.6px,1634203456.399
16630,mouseout,img_5,1446px,1274.6px,1634203456.397
16631,mouseout,img_5,1446px,1274.6px,1634203456.464
16632,mouseover,img_5,1446px,1274.6px,1634203456.465
16633,mouseover,img_6,1444px,1580.93px,1634203457.408
16634,mouseout,img_5,1446px,1274.6px,1634203457.406
16635,mouseover,img_6,1444px,1580.93px,1634203457.481
16636,mouseout,img_6,1444px,1580.93px,1634203457.48
16637,mouseover,img_6,1444px,1580.93px,1634203457.513
16638,mouseout,img_6,1444px,1580.93px,1634203457.513
16639,mouseout,img_6,1444px,1580.93px,1634203457.562
16640,mouseover,img_6,1444px,1580.93px,1634203457.563
16641,mouseout,img_6,1444px,1580.93px,1634203457.596
16642,mouseover,img_6,1444px,1580.93px,1634203457.597
16643,mouseout,img_6,1444px,1580.93px,1634203457.612
16644,mouseover,img_6,1444px,1580.93px,1634203457.613
16645,mouseover,img_6,1444px,1580.93px,1634203457.647
16646,mouseout,img_6,1444px,1580.93px,1634203457.646
16647,mouseout,img_6,1444px,1580.93px,1634203457.662
16648,mouseover,img_6,1444px,1580.93px,1634203457.663
16649,mouseout,img_6,1444px,1580.93px,1634203457.796
16650,mouseover,img_6F,774px,1542.27px,1634203458.013
16651,mouseout,img_6F,774px,1542.27px,1634203458.295
16652,mouseover,img_6,1444px,1580.93px,1634203458.928
16653,mouseover,img_6,1444px,1580.93px,1634203458.996
16654,mouseout,img_6,1444px,1580.93px,1634203458.995
16655,mouseout,img_6,1444px,1580.93px,1634203459.078
16656,mouseover,img_6,1444px,1580.93px,1634203459.08
16657,mouseout,img_6,1444px,1580.93px,1634203459.311
16658,mouseover,img_6,1444px,1580.93px,1634203459.312
16659,mouseout,img_6,1444px,1580.93px,1634203459.327
16660,mouseover,img_6,1444px,1580.93px,1634203459.328
16661,mouseout,img_6,1444px,1580.93px,1634203459.344
16662,mouseover,img_6,1444px,1580.93px,1634203459.345
16663,mouseout,img_6,1444px,1580.93px,1634203459.361
16664,mouseover,img_6,1444px,1580.93px,1634203459.361
16665,mouseover,img_6,1444px,1580.93px,1634203459.429
16666,mouseout,img_6,1444px,1580.93px,1634203459.428
16667,mouseout,img_6,1444px,1580.93px,1634203459.744
16668,mouseover,img_6,1444px,1580.93px,1634203459.745
16669,mouseover,img_6,1444px,1580.93px,1634203459.762
16670,mouseout,img_6,1444px,1580.93px,1634203459.761
16671,mouseout,img_6,1444px,1580.93px,1634203459.777
16672,mouseover,img_6,1444px,1580.93px,1634203459.778
16673,mouseout,img_6,1444px,1580.93px,1634203459.794
16674,mouseover,img_6,1444px,1580.93px,1634203459.794
16675,mouseout,img_6,1444px,1580.93px,1634203459.81
16676,mouseover,img_6,1444px,1580.93px,1634203459.811
16677,mouseout,img_6,1444px,1580.93px,1634203459.877
16678,mouseover,img_6,1444px,1580.93px,1634203459.879
16679,mouseout,img_6,1444px,1580.93px,1634203459.943
16680,mouseover,img_6,1444px,1580.93px,1634203459.944
16681,mouseout,img_6,1444px,1580.93px,1634203459.994
16682,mouseover,img_6F,774px,1542.27px,1634203460.127
16683,mouseout,img_6F,774px,1542.27px,1634203460.327
16684,mouseover,img_6F,774px,1542.27px,1634203460.328
16685,mouseover,img_6F,774px,1542.27px,1634203460.479
16686,mouseout,img_6F,774px,1542.27px,1634203460.477
16687,mouseout,img_6F,774px,1542.27px,1634203460.544
16688,mouseover,img_6F,774px,1542.27px,1634203460.545
16689,mouseout,img_6F,774px,1542.27px,1634203460.627
16690,mouseover,img_6F,774px,1542.27px,1634203460.628
16691,mouseout,img_6F,774px,1542.27px,1634203460.743
16692,mouseover,img_6F,774px,1542.27px,1634203460.745
16693,mouseout,img_6F,774px,1542.27px,1634203460.793
16694,mouseover,img_6F,774px,1542.27px,1634203460.795
16695,mouseover,img_6F,774px,1542.27px,1634203460.811
16696,mouseout,img_6F,774px,1542.27px,1634203460.81
16697,mouseout,img_6F,774px,1542.27px,1634203460.928
16698,mouseover,img_6F,774px,1542.27px,1634203460.93
16699,mouseout,img_6F,774px,1542.27px,1634203461.043
16700,mouseover,img_6F,774px,1542.27px,1634203461.044
16701,mouseout,img_6F,774px,1542.27px,1634203461.093
16702,mouseover,img_6F,774px,1542.27px,1634203461.094
16703,mouseout,img_6F,774px,1542.27px,1634203461.409
16704,mouseover,img_6F,774px,1542.27px,1634203461.411
16705,mouseout,img_6F,774px,1542.27px,1634203461.459
16706,mouseover,img_6F,774px,1542.27px,1634203461.46
16707,mouseout,img_6F,774px,1542.27px,1634203461.676
16708,mouseover,img_5F,781px,1218.27px,1634203461.726
16709,mouseout,img_5F,781px,1218.27px,1634203461.742
16710,mouseover,img_5F,781px,1218.27px,1634203461.744
16711,mouseout,img_5F,781px,1218.27px,1634203461.775
16712,mouseover,img_5F,781px,1218.27px,1634203461.776
16713,mouseout,img_5F,781px,1218.27px,1634203461.809
16714,mouseover,img_5F,781px,1218.27px,1634203461.81
16715,mouseover,img_5F,781px,1218.27px,1634203461.843
16716,mouseout,img_5F,781px,1218.27px,1634203461.842
16717,mouseover,img_5F,781px,1218.27px,1634203461.961
16718,mouseout,img_5F,781px,1218.27px,1634203461.96
16719,mouseover,img_5F,781px,1218.27px,1634203461.975
16720,mouseout,img_5F,781px,1218.27px,1634203461.975
16721,mouseover,img_5F,781px,1218.27px,1634203462.076
16722,mouseout,img_5F,781px,1218.27px,1634203462.075
16723,mouseout,img_5F,781px,1218.27px,1634203462.108
16724,mouseover,img_5F,781px,1218.27px,1634203462.11
16725,mouseover,img_5F,781px,1218.27px,1634203462.143
16726,mouseout,img_5F,781px,1218.27px,1634203462.142
16727,mouseout,img_5F,781px,1218.27px,1634203462.158
16728,mouseover,img_5F,781px,1218.27px,1634203462.159
16729,mouseover,img_5F,781px,1218.27px,1634203462.193
16730,mouseout,img_5F,781px,1218.27px,1634203462.192
16731,mouseout,img_5F,781px,1218.27px,1634203462.375
16732,mouseover,img_5,1446px,1274.6px,1634203462.508
16733,mouseout,img_5,1446px,1274.6px,1634203462.558
16734,mouseover,img_6,1444px,1580.93px,1634203462.691
16735,mouseover,img_6,1444px,1580.93px,1634203462.71
16736,mouseout,img_6,1444px,1580.93px,1634203462.708
16737,mouseover,img_6,1444px,1580.93px,1634203462.743
16738,mouseout,img_6,1444px,1580.93px,1634203462.741
16739,mouseout,img_6,1444px,1580.93px,1634203462.925
16740,mouseover,img_6,1444px,1580.93px,1634203462.926
16741,mouseout,img_6,1444px,1580.93px,1634203463.024
16742,mouseover,img_6,1444px,1580.93px,1634203463.025
16743,mouseout,img_6,1444px,1580.93px,1634203463.858
16744,mouseover,img_6,1444px,1580.93px,1634203466.155
16745,mouseover,img_6,1444px,1580.93px,1634203466.173
16746,mouseout,img_6,1444px,1580.93px,1634203466.172
16747,mouseout,img_6,1444px,1580.93px,1634203466.205
16748,mouseover,img_6,1444px,1580.93px,1634203466.206
16749,mouseout,img_6,1444px,1580.93px,1634203466.321
16750,mouseover,img_6,1444px,1580.93px,1634203466.322
16751,mouseout,img_6,1444px,1580.93px,1634203467.029
16752,mouseover,img_6,1444px,1580.93px,1634203467.03
16753,mouseout,img_6,1444px,1580.93px,1634203467.087
16754,mouseover,img_6,1444px,1580.93px,1634203467.088
16755,mouseover,img_6,1444px,1580.93px,1634203467.171
16756,mouseout,img_6,1444px,1580.93px,1634203467.17
16757,mouseout,img_6,1444px,1580.93px,1634203468.346
16758,mouseover,img_6,1444px,1580.93px,1634203468.348
16759,mouseout,img_6,1444px,1580.93px,1634203469.102
16760,mouseover,img_6,1444px,1580.93px,1634203469.103
16761,drag-start-order,img_6,1444px,1580.93px,1634203472.41
16762,mouseout,img_6,1441px,1605.93px,1634203473.031
16763,mouseover,img_6,1441px,1605.93px,1634203473.032
16764,mouseout,img_6,1439px,1612.93px,1634203473.034
16765,mouseover,img_6,1439px,1612.93px,1634203473.034
16766,mouseover,img_6,1439px,1658.93px,1634203473.331
16767,mouseout,img_6,1439px,1666.93px,1634203473.333
16768,mouseover,img_6,1439px,1666.93px,1634203473.333
16769,mouseout,img_6,1439px,1658.93px,1634203473.331
16770,mouseout,img_6,1439px,1666.93px,1634203473.347
16771,mouseover,img_6,1439px,1666.93px,1634203473.348
16772,mouseout,img_6,1437px,1672.93px,1634203473.349
16773,mouseover,img_6,1437px,1672.93px,1634203473.351
16774,mouseout,img_6,1437px,1672.93px,1634203473.364
16775,mouseover,img_6,1437px,1672.93px,1634203473.365
16776,mouseout,img_6,1437px,1679.93px,1634203473.366
16777,mouseover,img_6,1437px,1679.93px,1634203473.367
16778,mouseover,img_6,1433px,1683.93px,1634203473.414
16779,mouseout,img_6,1433px,1683.93px,1634203473.414
16780,mouseout,img_6,1431px,1689.93px,1634203473.416
16781,mouseover,img_6,1431px,1689.93px,1634203473.416
16782,mouseover,img_6,1426px,1714.93px,1634203473.565
16783,mouseout,img_6,1426px,1714.93px,1634203473.564
16784,mouseout,img_6,1426px,1720.93px,1634203473.566
16785,mouseover,img_6,1426px,1720.93px,1634203473.566
16786,mouseout,img_6,1426px,1720.93px,1634203473.58
16787,mouseover,img_6,1426px,1720.93px,1634203473.581
16788,mouseout,img_6,1426px,1728.93px,1634203473.582
16789,mouseover,img_6,1426px,1728.93px,1634203473.583
16790,mouseout,img_6,1426px,1732.93px,1634203473.63
16791,mouseover,img_6,1426px,1732.93px,1634203473.631
16792,mouseout,img_6,1426px,1738.93px,1634203473.633
16793,mouseover,img_6,1426px,1738.93px,1634203473.633
16794,mouseout,img_6,1428px,1800.93px,1634203473.937
16795,mouseout,img_6,1428px,1793.93px,1634203473.931
16796,mouseover,img_6,1428px,1793.93px,1634203473.932
16797,mouseover,img_6,1428px,1800.93px,1634203473.939
16798,mouseover,img_6,1433px,1841.93px,1634203474.199
16799,mouseout,img_6,1433px,1841.93px,1634203474.199
16800,mouseout,img_6,1433px,1835.93px,1634203474.197
16801,mouseover,img_6,1433px,1835.93px,1634203474.197
16802,drag-end-order,img_6,1445px,1885.93px,1634203477.537
16803,mouseout,img_6,1445px,1885.93px,1634203478.053
16804,mouseover,img_6,1445px,1885.93px,1634203478.054
16805,mouseout,img_6,1445px,1885.93px,1634203478.07
16806,mouseover,img_6F,774px,1542.27px,1634203483.326
16807,mouseout,img_6F,774px,1542.27px,1634203483.348
16808,mouseover,img_5F,781px,1218.27px,1634203483.448
16809,mouseout,img_5F,781px,1218.27px,1634203483.482
16810,mouseover,img_5,1446px,1274.6px,1634203483.631
16811,mouseout,img_5,1446px,1274.6px,1634203483.665
16812,mouseover,img_5,1446px,1274.6px,1634203483.666
16813,mouseout,img_5,1446px,1274.6px,1634203483.865
16814,mouseover,img_5,1446px,1274.6px,1634203483.866
16815,mouseover,img_5,1446px,1274.6px,1634203483.933
16816,mouseout,img_5,1446px,1274.6px,1634203483.931
16817,mouseover,img_5,1446px,1274.6px,1634203484.749
16818,mouseout,img_5,1446px,1274.6px,1634203484.747
16819,mouseover,img_5,1446px,1274.6px,1634203484.799
16820,mouseout,img_5,1446px,1274.6px,1634203484.797
16821,mouseover,img_5,1446px,1274.6px,1634203484.965
16822,mouseout,img_5,1446px,1274.6px,1634203484.964
16823,mouseover,img_5,1446px,1274.6px,1634203485.014
16824,mouseout,img_5,1446px,1274.6px,1634203485.013
16825,mouseover,img_5,1446px,1274.6px,1634203485.03
16826,mouseout,img_5,1446px,1274.6px,1634203485.03
16827,drag-start-order,img_5,1446px,1274.6px,1634203485.334
16828,mouseout,img_5,1487px,1354.93px,1634203485.546
16829,mouseout,img_5,1486px,1377.93px,1634203485.549
16830,mouseover,img_5,1486px,1377.93px,1634203485.55
16831,mouseover,img_5,1487px,1354.93px,1634203485.547
16832,mouseout,img_5,1486px,1384.93px,1634203485.579
16833,mouseover,img_5,1486px,1384.93px,1634203485.58
16834,mouseout,img_5,1483px,1399.93px,1634203485.582
16835,mouseover,img_5,1483px,1399.93px,1634203485.582
16836,mouseout,img_5,1483px,1399.93px,1634203485.596
16837,mouseover,img_5,1483px,1399.93px,1634203485.596
16838,mouseout,img_5,1483px,1415.93px,1634203485.597
16839,mouseover,img_5,1483px,1415.93px,1634203485.597
16840,drag-end-order,img_5,1448px,1597.93px,1634203489.224
16841,mouseout,img_5,1448px,1597.93px,1634203490.242
16842,mouseover,img_5,1448px,1597.93px,1634203491.039
16843,mouseout,img_5,1448px,1597.93px,1634203492.557
16844,mouseover,img_3,1437px,975.933px,1634203493.056
16845,mouseover,img_3,1437px,975.933px,1634203493.074
16846,mouseout,img_3,1437px,975.933px,1634203493.073
16847,mouseover,img_3,1437px,975.933px,1634203493.107
16848,mouseout,img_3,1437px,975.933px,1634203493.106
16849,mouseout,img_3,1437px,975.933px,1634203493.172
16850,mouseover,img_3,1437px,975.933px,1634203493.173
16851,mouseout,img_3,1437px,975.933px,1634203493.239
16852,mouseover,img_3,1437px,975.933px,1634203493.24
16853,mouseover,img_3,1437px,975.933px,1634203493.521
16854,mouseout,img_3,1437px,975.933px,1634203493.52
16855,mouseover,img_3,1437px,975.933px,1634203493.538
16856,mouseout,img_3,1437px,975.933px,1634203493.537
16857,mouseout,img_3,1437px,975.933px,1634203493.589
16858,mouseover,img_3,1437px,975.933px,1634203493.59
16859,mouseover,img_3,1437px,975.933px,1634203493.656
16860,mouseout,img_3,1437px,975.933px,1634203493.655
16861,mouseout,img_3,1437px,975.933px,1634203494.988
16862,mouseover,img_3,1437px,975.933px,1634203496.636
16863,mouseout,img_3,1437px,975.933px,1634203497.149
16864,mouseover,img_2F,1037px,354.267px,1634203498.252
16865,mouseout,img_2F,1037px,354.267px,1634203498.268
16866,mouseover,img_2F,1037px,354.267px,1634203498.27
16867,mouseover,img_2F,1037px,354.267px,1634203498.286
16868,mouseout,img_2F,1037px,354.267px,1634203498.284
16869,mouseout,img_2F,1037px,354.267px,1634203498.301
16870,mouseover,img_B1,394px,46.2667px,1634203498.451
16871,mouseout,img_B1,394px,46.2667px,1634203498.618
16872,mouseover,img_B1,394px,46.2667px,1634203499.151
16873,drag-start-playground,img_B1,394px,46.2667px,1634203499.417
16874,mouseout,img_B1,579px,386.267px,1634203499.683
16875,mouseover,img_B1,631px,432.267px,1634203499.685
16876,drag-end-playground,img_B1,1156px,627.267px,1634203500.508
16877,mouseout,img_B1,1156px,627.267px,1634203500.849
16878,mouseover,img_B1,1156px,627.267px,1634203501.348
16879,drag-start-playground,img_B1,1156px,627.267px,1634203501.75
16880,drag-end-order,img_B1,1582px,1307.93px,1634203504.998
16881,mouseout,img_B1,1582px,1307.93px,1634203505.461
16882,mouseover,img_5,1448px,1597.93px,1634203505.495
16883,mouseover,img_5,1448px,1597.93px,1634203505.513
16884,mouseout,img_5,1448px,1597.93px,1634203505.511
16885,mouseout,img_5,1448px,1597.93px,1634203505.528
16886,mouseover,img_6,1445px,1885.93px,1634203505.761
16887,mouseout,img_6,1445px,1885.93px,1634203505.811
16888,mouseover,img_6,1445px,1885.93px,1634203505.813
16889,mouseout,img_6,1445px,1885.93px,1634203506.595
16890,mouseover,img_6,1445px,1885.93px,1634203506.596
16891,mouseout,img_6,1445px,1885.93px,1634203506.66
16892,mouseover,img_6,1445px,1885.93px,1634203506.66
16893,mouseout,img_6,1445px,1885.93px,1634203506.676
16894,mouseover,img_6F,774px,1542.27px,1634203506.777
16895,mouseover,img_6F,774px,1542.27px,1634203507.359
16896,mouseout,img_6F,774px,1542.27px,1634203507.358
16897,mouseover,img_6F,774px,1542.27px,1634203507.528
16898,mouseout,img_6F,774px,1542.27px,1634203507.526
16899,mouseout,img_6F,774px,1542.27px,1634203507.576
16900,mouseover,img_6F,774px,1542.27px,1634203507.577
16901,mouseout,img_6F,774px,1542.27px,1634203507.623
16902,mouseover,img_6F,774px,1542.27px,1634203507.624
16903,drag-start-playground,img_6F,774px,1542.27px,1634203507.627
16904,mouseout,img_6F,802px,1639.93px,1634203507.825
16905,mouseover,img_6F,802px,1639.93px,1634203507.826
16906,mouseout,img_6F,802px,1652.93px,1634203507.828
16907,mouseover,img_6F,802px,1652.93px,1634203507.828
16908,mouseout,img_6F,802px,1652.93px,1634203507.842
16909,mouseover,img_6F,802px,1652.93px,1634203507.842
16910,mouseout,img_6F,803px,1673.93px,1634203507.845
16911,mouseover,img_6F,803px,1673.93px,1634203507.845
16912,mouseout,img_6F,803px,1673.93px,1634203507.858
16913,mouseover,img_6F,807px,1691.93px,1634203507.861
16914,mouseover,img_6F,803px,1673.93px,1634203507.859
16915,mouseout,img_6F,807px,1691.93px,1634203507.86
16916,mouseout,img_6F,807px,1691.93px,1634203507.875
16917,mouseover,img_6F,807px,1691.93px,1634203507.875
16918,mouseover,img_6F,807px,1700.93px,1634203507.877
16919,mouseout,img_6F,807px,1700.93px,1634203507.877
16920,mouseout,img_6F,807px,1700.93px,1634203507.892
16921,mouseover,img_6F,807px,1700.93px,1634203507.892
16922,mouseout,img_6F,810px,1712.93px,1634203507.894
16923,mouseover,img_6F,810px,1712.93px,1634203507.894
16924,mouseout,img_6F,808px,1757.93px,1634203508.175
16925,mouseover,img_6F,805px,1765.93px,1634203508.177
16926,mouseout,img_6F,805px,1765.93px,1634203508.177
16927,mouseover,img_6F,808px,1757.93px,1634203508.175
16928,drag-end-playground,img_6F,792px,1880.93px,1634203509.712
16929,mouseover,img_6F,792px,1880.93px,1634203509.907
16930,mouseout,img_6F,792px,1880.93px,1634203509.906
16931,mouseover,img_6F,792px,1880.93px,1634203509.991
16932,mouseout,img_6F,792px,1880.93px,1634203509.99
16933,mouseout,img_6F,792px,1880.93px,1634203510.006
16934,mouseover,img_6F,792px,1880.93px,1634203510.008
16935,mouseout,img_6F,792px,1880.93px,1634203510.023
16936,mouseover,img_5F,781px,1218.27px,1634203510.206
16937,mouseout,img_5F,781px,1218.27px,1634203510.256
16938,mouseover,img_5F,781px,1218.27px,1634203510.257
